date,location,meal,place,item,portion_size,nutrition_info
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,GRANOLA OATS & HONEY,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150274*2
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,PLAIN GREEK CHOBANI YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=174004*2
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,PUMPKIN SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150901*1
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,RAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150276*1
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,STRAWBERRY YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=174003*2
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,SUNFLOWER SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150902*1
11/14/2024,Neilson Dining Hall,Lunch,SALAD BAR,VANILLA YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=174002*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,ARTICHOKE HEARTS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=140202*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,BABY SPINACH,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130019*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,BROCCOLI BUDS OP,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130120*3
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,BROCCOLI FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130034*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CAESAR DRESSING,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150145*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CANNED BABY CORN,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130130*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CAULIFLOWER FLORETS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130222*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CHERRY TOMATOES,4 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=129500*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CHICK PEAS,1/2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130462*1%2f2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CHOPPED ROMAINE LETTUCE,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=135046*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CHOPPED SWEET RED PEPPERS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130237*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CORN KERNELS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=129502*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CROUTONS,2 TB,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150828*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CRUMBLED FETA CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=300837*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,CUCUMBERS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130080*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,DICED TOFU,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=143152*3
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,GHERKIN PICKLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150099*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,HARDBOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=500250*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,ICEBERG LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130084*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,KALAMATA OLIVES,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150266*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,KALAMATA OLIVES,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=140191*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,KIDNEY BEANS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130205*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,MARINATED ARTICHOKE HEARTS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=165063*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,PEPPERONCINI PEPPERS,2 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150192*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,RED ONION,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130154*2
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,RIPE SLICED OLIVES,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150188*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,ROMAINE LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=135045*4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SEASONED BLACK BEANS,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=250001*3
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SHREDDED CARROTS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130078*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SHREDDED CHEDDAR  CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=157178*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SHREDDED MOZZARELLA CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150009*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SHREDDED RED CABBAGE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=129501*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SLICED BEETS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130070*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SLICED MUSHROOMS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130127*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,SPRING MIX GREENS,1/4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=580000*1%2f4
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,TOMATO WEDGES,3 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130081*3
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,WASABI PEAS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150900*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,WHITE CANNELLINI BEAN,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130059*1
11/14/2024,Neilson Dining Hall,Lunch,SOUPS,WHOLE BLACK PITTED OLIVES,4 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150096*4
11/14/2024,Neilson Dining Hall,Lunch,DELI BAR ENTREE,CHICKEN NOODLE SOUP,6 OZL,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=020011*6
11/14/2024,Neilson Dining Hall,Lunch,DELI BAR ENTREE,HEARTY GARBANZO BEAN SOUP,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=020035*6
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,BOILED HAM,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=800102*3
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,COOKED SALAMI,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=800104*3
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,DELI MEAT,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=800042*3
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,GRILLED CHICKEN MONTREAL,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=111319*1
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,ICEBERG LETTUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130084*4
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,MEDIUM KAISER ROLL,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=218025*1
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,RED ONION,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130154*2
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,SLICED PROVOLONE CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150057*1
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,SLICED SWISS CHEESE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150181*1
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,SLICED TOMATOES,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130204*2
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,TUNA SALAD,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=165046*4
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,TURKEY BREAST,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=800103*3
11/14/2024,Neilson Dining Hall,Lunch,ENTREES,YELLOW AMERICAN CHEESE,2/3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150172*2%2f3
11/14/2024,Neilson Dining Hall,Lunch,STARCH &  POTATOES,BAKED SALMON  W/ DILL SAUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=170030*4
11/14/2024,Neilson Dining Hall,Lunch,STARCH &  POTATOES,BBQ CHICKEN,10 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=111154*10
11/14/2024,Neilson Dining Hall,Lunch,STARCH &  POTATOES,CORN DOGS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=019826*1
11/14/2024,Neilson Dining Hall,Lunch,STARCH &  POTATOES,ITALIAN MEATBALLS 1OZ,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=019836*4
11/14/2024,Neilson Dining Hall,Lunch,VEGETABLES,BAKED BROWN RICE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=163001*4
11/14/2024,Neilson Dining Hall,Lunch,VEGETABLES,FETTUCINE PASTA,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=140043*4
11/14/2024,Neilson Dining Hall,Lunch,VEGETABLES,STEAMED WHITE RICE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=163017*4
11/14/2024,Neilson Dining Hall,Lunch,VEGETABLES,YAMS BAKED,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=161038*1
11/14/2024,Neilson Dining Hall,Lunch,CANTINA,FRESH COOKED GREEN BEANS,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=130254*3
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,BEEF TACO MEAT,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=019802*3
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,CHICKEN BURRITO,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=111321*4
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,HOMESTYLE REFRIED BEANS,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=143058*3
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,NEXT LEVEL TEMPEH TACO MEAT,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=143038*4
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,PORK BURRITO,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=250004*4
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,TACO BAR SIDES,5 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=500500*5
11/14/2024,Neilson Dining Hall,Lunch,FRUIT,TRICOLOR TORTILLA CHIPS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150094*2
11/14/2024,Neilson Dining Hall,Lunch,BREADS,BANANAS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120128*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,CANTALOUPE MELON,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120003*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,CUT HONEYDEW,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120027*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,CUT PINEAPPLE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120028*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,GOLDEN DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120023*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,GRANNY SMITH APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120024*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,GREEN SEEDLESS GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120011*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,RED DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120022*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,RED GRAPEFRUIT,1 HALF,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120013*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120004*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,WATERMELON,1 WEDGE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120000*1
11/14/2024,Neilson Dining Hall,Lunch,BREADS,WHOLE ORANGES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=120017*1
11/14/2024,Neilson Dining Hall,Lunch,COOK TO ORDER BAR,ENGLISH MUFFIN,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=211034*1
11/14/2024,Neilson Dining Hall,Lunch,COOK TO ORDER BAR,PANINI BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=211064*1
11/14/2024,Neilson Dining Hall,Lunch,COOK TO ORDER BAR,PITA BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=211027*1
11/14/2024,Neilson Dining Hall,Lunch,COOK TO ORDER BAR,SLICED PUMPERNICKEL BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=211030*2
11/14/2024,Neilson Dining Hall,Lunch,COOK TO ORDER BAR,SLICED RYE BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f14%2f2024&RecNumAndPort=150167*2
